cas_latency,category,color,ecc,form_factor,lighting,manufacturer,manufacturer_color,modules_capacity_gb,modules_quantity,name,opendb_id,part_id,ram_type,registered,release_year,rgb,series,speed,total_capacity_gb,variant,voltage
,ram,,,,,Acer,,,,Acer Predator Pallas II Silver DDR5-6000 CL32 32GB (2x16GB),481b7e6f-5f3f-4fa4-966b-6ffdead3a5a8,ram_1286,,,,,Predator,,,6000 CL32,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws S5 Black DDR5-5600 CL28 32GB (2x16GB),484b8ddc-089f-4062-8edf-85447cbb3095,ram_1287,,,,,Ripjaws,,,5600 CL28,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws V Red DDR4-2666 CL19 32GB (2x16GB),4851888e-ef13-4695-9308-d5dcd39ca318,ram_1288,,,,,Ripjaws,,,2666 CL19,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB Pro DDR4-3200 CL16 32GB (2x16GB),4858e44c-296c-4cee-9c73-56bab7e68e7d,ram_1289,,,,,Vengeance,,,3200 CL16,
,ram,,,,,Kingston,,,,Kingston KSM26RS8/16MEI Registered DDR4-2666 CL19 16GB (1x16GB),488770c8-38f2-4079-9850-1f37ea2e0e3c,ram_1290,,,,,KSM26RS8/16MEI,,,2666 CL19,
,ram,,,,,ADATA,,,,ADATA XPG GAMMIX D30 Silver / Red DDR4-3000 CL16 32GB (2x16GB),48ee99b0-0a61-423e-af1c-429aa1da4ef4,ram_1291,,,,,XPG,,,3000 CL16,
,ram,,,,,Silicon Power,,,,Silicon Power DDR5 16GB (2x8GB) Zenith RGB 5600MHz CL40 WHITE,490e407a-6d1e-4f7b-936b-624d47ccf41d,ram_1292,,,,,XPOWER Zenith RGB,,,5600 CL40,
,ram,,,,,Corsair,,,,Corsair Dominator Titanium Black DDR5-6000 CL30 64GB (2x32GB),491a0bf5-a65d-4c8f-a649-17e581b4abfa,ram_1293,,,,,Dominator,,,6000 CL30,
,ram,,,,,Mushkin,,,,Mushkin Proline DDR4-2933 CL21 32GB (1x32GB),491f71e1-e991-4b81-a17a-f73ba67e79a3,ram_1294,,,,,Proline,,,2933 CL21,
,ram,,,,,Kingston,,,,Kingston FURY Renegade Pro Black Registered DDR5-4800 CL36 256GB (8x32GB),492c95c9-c076-4d91-b764-3f55a6e1fd98,ram_1295,,,,,FURY,,,4800 CL36,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Delta RGB White DDR5-6000 CL38 32GB (1x32GB),4942466e-c28c-4f2c-9567-8c61adeb6630,ram_1296,,,,,T-Force,,,6000 CL38,
,ram,,,,,Patriot,,,,Patriot Viper Elite 5 RGB TUF GAMING ALLIANCE White DDR5-6000 CL36 32GB (2x16GB),494c715e-8d39-47d8-a14e-876dc6c99e50,ram_1297,,,,,Viper,,,6000 CL36,
,ram,,,,,Corsair,,,,Corsair Vengeance LPX Black / Yellow DDR4-3600 CL14 16GB (2x8GB),496b6913-8689-4f89-ae2b-0dd824eb72eb,ram_1298,,,,,Vengeance,,,3600 CL14,
,ram,,,,,Crucial,,,,Crucial CT4K16G4WFD8266 Green DDR4-2666 CL19 64GB (4x16GB),496fdca8-4f25-4081-b988-a9f2239d86de,ram_1299,,,,,CT4K16G4WFD8266,,,2666 CL19,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Delta RGB White DDR5-6000 CL38 32GB (2x16GB),4980bcad-f757-4bff-87cd-399188f92630,ram_1300,,,,,T-Force,,,6000 CL38,
,ram,,,,,Crucial,,,,Crucial Ballistix Black DDR4-3600 CL16 32GB (2x16GB),49b15586-60e0-4005-9e27-384017910007,ram_1301,,,,,Ballistix,,,3600 CL16,
,ram,,,,,Silicon Power,,,,Silicon Power SP048GBLVU560P22 Black DDR5-5600 CL46 48GB (2x24GB),49f2d1fe-c79a-4174-95cc-bff5a827c84c,ram_1302,,,,,SP048GBLVU560P22,,,5600 CL46,
,ram,,,,,Corsair,,,,Corsair Vengeance LPX Black DDR4-4000 CL18 128GB (4x32GB),4a1084a3-067d-48a6-9bca-89dd41e764fb,ram_1303,,,,,Vengeance,,,4000 CL18,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB Pro White DDR4-3000 CL15 64GB (4x16GB),4a5fda72-3b6e-4e94-ae94-e6b7d8ddb19b,ram_1304,,,,,Vengeance,,,3000 CL15,
,ram,,,,,Kingston,,,,Kingston FURY Beast Black DDR5-5600 CL40 32GB (1x32GB),4a7373b7-b021-4eca-90b3-ff9894cbeea2,ram_1305,,,,,FURY,,,5600 CL40,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws V Black DDR4-4400 CL17 32GB (2x16GB),4a8f10a5-4f82-481e-ace6-48624dc66504,ram_1306,,,,,Ripjaws,,,4400 CL17,
,ram,,,,,Patriot,,,,Patriot Viper Xtreme 5 Black DDR5-7600 CL36 32GB (2x16GB),4a8f32ee-8722-45fa-bd2a-f06c185c0146,ram_1307,,,,,Viper,,,7600 CL36,
,ram,,,,,Corsair,,,,Corsair Vengeance White / Gray DDR5-6000 CL40 64GB (2x32GB),4a9a09cd-8cd6-4250-a578-4411bf82691b,ram_1308,,,,,Vengeance,,,6000 CL40,
,ram,,,,,Silicon Power,,,,Silicon Power XPOWER Zenith Gaming Black DDR5-6000 CL40 32GB (2x16GB),4a9a9373-1ac5-4119-9ee9-2c30e1575476,ram_1309,,,,,XPOWER Zenith,,,6000 CL40,
,ram,,,,,ADATA,,,,ADATA XPG Z1 Red / Black DDR4-2400 CL16 16GB (2x8GB),4ac9d0aa-f044-4334-99c5-a4210dd1cab3,ram_1310,,,,,XPG,,,2400 CL16,
,ram,,,,,OLOy,,,,OLOy OWL Orange DDR4-3600 CL18 16GB (2x8GB),4acb3432-5376-4653-9dd2-de3d15444ea6,ram_1311,,,2020,,DDR4,,,3600 CL18,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 Royal Silver DDR5-7200 CL34 32GB (2x16GB),4acc436e-f83a-49e5-9d4d-2cb1435df2dc,ram_1312,,,,,Trident,,,7200 CL34,
,ram,,,,,Kingston,,,,Kingston FURY Beast RGB DDR4-3200 CL16 32GB (2x16GB),4adaab03-d5f5-40dc-a649-562c725250d6,ram_1313,,,,,FURY,,,3200 CL16,
,ram,,,,,Kingston,,,,Kingston FURY Renegade Pro Registered Black DDR5-6000 CL32 128GB (8x16GB),4ae3a0aa-a1fa-4a86-8ee4-6a3243056526,ram_1314,,,,,FURY,,,6000 CL32,
,ram,,,,,Patriot,,,,Patriot Viper Venom RGB Black / White DDR5-5600 CL40 64GB (2x32GB),4b09c1c2-9cfd-44a4-a3ab-5b58627530b0,ram_1315,,,,,Viper,,,5600 CL40,
,ram,,,,,Lexar,,,,Lexar THOR OC Black / Gold DDR5-6000 CL32 32GB (2x16GB),4b0c6c00-b0b9-4737-8335-417755dd899f,ram_1316,,,,,THOR,,,6000 CL32,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 Royal Neo RGB Gold DDR5-6000 CL26 32GB (2x16GB),4b211dc8-a266-4c83-90b5-30a21111eb58,ram_1317,,,,,Trident,,,6000 CL26,
,ram,,,,,Silicon Power,,,,Silicon Power XPOWER Storm RGB Gold DDR5-6000 CL38 64GB (2x32GB),4b26924a-23b0-493a-9fa3-9a7e1871e295,ram_1318,,,,,XPOWER,,,6000 CL38,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z Neo Black / Silver DDR4-3600 CL18 16GB (2x8GB),4b359fe9-3183-4ea9-845f-b891538b188d,ram_1319,,,,,Trident,,,3600 CL18,
,ram,,,,,OLOy,,,,OLOy Blade RGB Black DDR5-7200 CL32 32GB (2x16GB),4b3d12d5-e3e3-4216-824f-a4e06283e64f,ram_1320,,,,,Blade,,,7200 CL32,
,ram,,,,,Kingston,,,,Kingston Savage Black DDR4-2400 CL12 8GB (2x4GB),4b3fdb31-9c95-4298-9308-79a180136b45,ram_1321,,,,,Savage,,,2400 CL12,
,ram,,,,,Crucial,,,,Crucial Ballistix 3600 MHz DDR4 DRAM Desktop Gaming Memory Kit 64GB (32GBx2) White,4b4da37a-7e9f-4dcd-9a92-db31d365124e,ram_1322,,,,,Ballistix,,,White,
,ram,,,,,Kingston,,,,Kingston HyperX Fury Black / White DDR4-3200 CL18 32GB (2x16GB),4b54c68c-4126-4fb3-97d5-644fe0e6ef73,ram_1323,,,,,HyperX,,,3200 CL18,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws M5 RGB DDR5-5600 CL46 32GB (2x16GB) BLACK,4b5e92b9-d13c-45d1-958b-ea1cb62493b6,ram_1324,,,,,Ripjaws,,,5600 CL46,
,ram,,,,,Corsair,,,,Corsair Vengeance Black DDR5-6400 CL32 64GB (2x32GB),4b674774-7c02-40ed-bbce-911daf10c324,ram_1325,,,,,Vengeance,,,6400 CL32,
,ram,,,,,Kingston,,,,Kingston FURY Renegade Silver / White DDR5-7600 CL38 16GB (1x16GB),4b6e85c9-8ef6-4b32-ba23-43b9d2cd5473,ram_1326,,,,,FURY,,,7600 CL38,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP Elite Black DDR5-4800 CL40 8GB (1x8GB),4b85f85c-265f-4f7c-beec-b3222f1fed38,ram_1327,,,,,Elite,,,4800 CL40,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum RGB Black DDR5-6000 CL30 32GB (2x16GB),4b8d21c8-ea05-464f-81dc-4943162ff9bf,ram_1328,,,,,Dominator,,,6000 CL30,
,ram,,,,,Crucial,,,,Crucial CT16G4TFD8266 Green / Black SODIMM DDR4-2666 CL19 16GB (1x16GB),4b9a3afc-ff54-4b99-98f1-55bd3bf81ad9,ram_1329,,,,,CT16G4TFD8266,,,2666 CL19,
,ram,,,,,Crucial,,,,Crucial Ballistix Red DDR4-3000 CL15 16GB (2x8GB),4ba243e6-41f6-423c-913c-9ea54b369a99,ram_1330,,,,,Ballistix,,,3000 CL15,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP Elite Black DDR4-2666 CL19 8GB (1x8GB),4be0f6d1-cfd7-489e-8991-a90d65566914,ram_1331,,,,,Elite,,,2666 CL19,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum Black / Silver DDR4-3200 CL16 32GB (2x16GB),4be69558-0341-4c79-a1a7-5f1faf4ad008,ram_1332,,,,,Dominator,,,3200 CL16,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Delta RGB White / Silver DDR5-7600 CL36 32GB (2x16GB),4bea6733-5805-498b-a4fa-9e5ab4befafb,ram_1333,,,,,T-Force,,,7600 CL36,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Create Expert Black DDR5-6400 CL34 64GB (2x32GB),4bfd92e6-026f-42ce-b295-834eed5fb591,ram_1334,,,,,T-Create,,,6400 CL34,
,ram,,,,,Acer,,,,Acer Predator Hera RGB Silver DDR5-8200 CL36 32GB (2x16GB),4c032433-6552-477d-9a63-88f0208eac7c,ram_1335,,,,,Predator,,,8200 CL36,
,ram,,,,,Silicon Power,,,,Silicon Power XPOWER Zenith Gaming White DDR5-6000 CL30 32GB (2x16GB),4c055bab-3f06-4252-bcc8-77b265d80779,ram_1336,,,2023,,XPOWER Zeinth,,,6000 CL30,
,ram,,,,,Crucial,,,,Crucial Ballistix Elite Black DDR4-3600 CL16 16GB (2x8GB),4c1c19ac-b16c-47eb-ad48-1b9119c36ef9,ram_1337,,,,,Ballistix,,,3600 CL16,
,ram,,,,,Corsair,,,,Corsair Vengeance LPX Black / Yellow DDR4-2666 CL15 16GB (4x4GB),4c1db80e-4267-4278-8f0e-27b452dfa1c6,ram_1338,,,,,Vengeance,,,2666 CL15,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 RGB White / Black DDR5-6000 CL32 64GB (2x32GB),4c272380-bb33-44e9-b777-4d61ca4bf1be,ram_1339,,,,,Trident,,,6000 CL32,
,ram,,,,,ADATA,,,,ADATA XPG SPECTRIX D50 Black DDR4-3200 CL16 8GB (1x8GB),4c29de1f-d35a-40e4-8250-028c712314a4,ram_1340,,,,,XPG,,,3200 CL16,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z Royal Silver DDR4-4600 CL18 16GB (2x8GB),4c423116-65a3-433f-8215-6b2f169e82d1,ram_1341,,,,,Trident,,,4600 CL18,
,ram,,,,,Kingston,,,,Kingston KVR1333D3N9/4G Green DDR3-1333 CL9 4GB (1x4GB),4c61d822-2b9d-4079-8eca-2fdd7e3b27b9,ram_1342,,,,,KVR1333D3N9/4G,,,1333 CL9,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB RS DDR4-3200 CL16 32GB (2x16GB),4c65c44b-c1bd-4667-b716-8b99e392e9be,ram_1343,,,,,Vengeance,,,3200 CL16,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws S5 Black DDR5-6000 CL30 32GB (2x16GB),4c7fe14c-84ba-4a7d-a78b-b49879d15b62,ram_1344,,,,,Ripjaws,,,6000 CL30,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Delta RGB Black DDR4-2666 CL18 32GB (1x32GB),4c88611b-5419-4ae2-b174-4300cb74b2e8,ram_1345,,,,,T-Force,,,2666 CL18,
,ram,,,,,Neo Forza,,,,Neo Forza FAYE Silver / Black DDR4-3000 CL15 16GB (2x8GB),4cb98226-0392-4eb1-b192-ec3c1b6dada0,ram_1346,,,,,FAYE,,,3000 CL15,
,ram,,,,,G.SKILL,,,,G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-32GTZR,4cbd1bf8-d693-4af8-bb83-b788e2bdd50a,ram_1347,,,0,,TridentZ RGB Series,,,3600 (PC4 28800),
,ram,,,,,TEAMGROUP,,,,TEAMGROUP Elite Plus Black DDR5-5600 CL46 16GB (2x8GB),4ccbf9c4-67d6-4e49-9c29-92539e8f5b1e,ram_1348,,,,,Elite,,,5600 CL46,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum Black / Silver DDR4-2800 CL15 8GB (2x4GB),4ccd2419-0418-43b3-986f-b46f0e965c29,ram_1349,,,,,Dominator,,,2800 CL15,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 Neo RGB Silver / Black DDR5-8000 CL38 32GB (2x16GB),4cf40aae-8bbf-4d86-8284-44c7cdf935bb,ram_1350,,,,,Trident,,,8000 CL38,
,ram,,,,,ADATA,,,,ADATA XPG SPECTRIX D41 Black DDR4-2666 CL16 16GB (2x8GB),4cf5c186-dacf-43e1-83a1-2f1d95f9b5d5,ram_1351,,,,,XPG,,,2666 CL16,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z Royal Elite Gold DDR4-3600 CL14 128GB (8x16GB),4cf9770c-4eae-4185-8ee5-b7408edb5fe6,ram_1352,,,,,Trident,,,3600 CL14,
,ram,,,,,KingBank,,,,KingBank SharpBlade RGB DDR5-6400 CL32 32GB (2x16GB),4d132607-48e2-4209-a377-91493ddba6a8,ram_1353,,,,,SharpBlade,,,6400 CL32,
,ram,,,,,G.SKILL,,,,G.Skill Flare X5 Black DDR5-6000 CL32 256GB (4x64GB),4d26e1fa-27cc-4ee2-8eb1-68efc2b703f1,ram_1354,,,,,Flare,,,6000 CL32,
,ram,,,,,Corsair,,,,Corsair Vengeance LPX Black DDR4-3000 CL16 32GB (4x8GB),4d35d387-ef2d-44b3-872f-33e67f0e10c7,ram_1355,,,,,Vengeance,,,3000 CL16,
,ram,,,,,KINGBANK,,,,KINGBANK DDR5 Soarblade Heatsink UDIMM 6400MHz - (16Gx2) Black/Grey,4d385c90-ad10-4bbd-83b1-f07ed7b262a6,ram_1356,,,,,DDR5 Dark Soarblade,,,6400 CL32,
,ram,,,,,Crucial,,,,Crucial Ballistix Tactical Black / Yellow DDR3-1600 CL8 16GB (2x8GB),4d3d4516-74d2-45b4-817a-ec73ca6c442a,ram_1357,,,,,Ballistix,,,1600 CL8,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws DDR4-2666 CL15 16GB (4x4GB),4d45acc6-70ac-4463-84a1-6b113f9d3777,ram_1358,,,,,Ripjaws,,,2666 CL15,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum RGB 16GB (2x8GB) DDR4 3200 CL16 White Memory,4d7cbb28-c273-4444-9c83-00045c1624ee,ram_1359,,,,,DOMINATOR PLATINUM RGB,,,White,
,ram,,,,,Acer,,,,Acer Predator Pallas II Silver DDR5-8000 CL36 32GB (2x16GB),4d901418-a694-4c78-88b1-bdaf02c0f0a8,ram_1360,,,,,Predator,,,8000 CL36,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum Black / Silver DDR3-1866 CL9 16GB (2x8GB),4da1e9f7-62f1-4169-ba4f-dabd33fa734d,ram_1361,,,,,Dominator,,,1866 CL9,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 RGB Splave Edition Black DDR5-6400 CL32 32GB (2x16GB),4da76c84-3d1b-4c59-ba2e-defbf97a48a3,ram_1362,,,,,Trident,,,6400 CL32,
,ram,,,,,Klevv,,,,Klevv CRAS V RGB ROG CERTIFIED White DDR5-7200 CL34 32GB (2x16GB),4dd22300-d56d-43d9-8d29-a3992e0ccadf,ram_1363,,,,,CRAS,,,7200 CL34,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z RGB Black DDR4-3600 CL16 32GB (2x16GB),4deb4c94-96e0-411b-83aa-4d2ca66b0c8d,ram_1364,,,,,Trident,,,3600 CL16,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws S5 Black DDR5-6000 CL40 32GB (2x16GB),4e0556b6-d798-436a-9abe-d474546fd2f9,ram_1365,,,,,Ripjaws,,,6000 CL40,
,ram,,,,,G.SKILL,,,,G.Skill PIS Black / Blue DDR3-2000 CL6 4GB (2x2GB),4e20fd13-5d49-4b00-86d1-6342a0073f40,ram_1366,,,,,PIS,,,2000 CL6,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws S5 Black DDR5-6800 CL34 64GB (2x32GB),4e2f083e-2412-41b7-ae73-f4d5324ef913,ram_1367,,,,,Ripjaws,,,6800 CL34,
,ram,,,,,G.SKILL,,,,G.Skill Ares Black / Blue DDR3-2400 CL11 16GB (2x8GB),4e55c6cf-183d-44e3-8771-9c8653a841b3,ram_1368,,,,,Ares,,,2400 CL11,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB RT White/Black DDR4-3200 CL16 32GB (2x16GB),4e6b7bf5-ca6b-4956-aba5-e76b440e1720,ram_1369,,,,,Vengeance,,,3200 CL16,
,ram,,,,,Kingston,,,,Kingston FURY Beast White DDR5-6400 CL32 16GB (1x16GB),4e949d79-baa1-49b2-8a38-c9c6dda09a57,ram_1370,,,,,FURY,,,6400 CL32,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Delta TUF Gaming Alliance RGB Black DDR5-6000 CL38 32GB (1x32GB),4e95e260-d708-4019-bc43-b5d0b189ed56,ram_1371,,,,,T-Force,,,6000 CL38,
,ram,,,,,OLOy,,,,OLOy Black DDR4-3000 CL16 16GB (2x8GB) MD4U083016BJDA,4ea7fba0-44f8-4291-93e1-8e4eab792007,ram_1372,,,2020,,DDR4,,,3200 CL16,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws S5 Black DDR5-5200 CL36 64GB (2x32GB),4eac8630-e9af-4b75-b5ea-418f8bb93195,ram_1373,,,,,Ripjaws,,,5200 CL36,
,ram,,,,,G.SKILL,,,,G.Skill Value Black DDR4-2133 CL15 16GB (4x4GB),4eb8d24f-3ce5-45f1-9e60-9052ed2f59de,ram_1374,,,,,Value,,,2133 CL15,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Delta RGB White DDR4-3600 CL18 16GB (2x8GB) WHITE,4ebaf764-e2ce-4ed1-a60b-95dcaf3ee6b0,ram_1375,,,,,T-Force,,,3600 CL18,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 Royal Neo RGB DDR5-6400 CL30 32GB (2x16GB),4ecb0a6d-3372-4137-a6d8-d3e9f684e8a8,ram_1376,,,,,Trident,,,6400 CL30,
,ram,,,,,Kingston,,,,Kingston FURY White DDR5-5200 CL40 32GB (1x32GB),4ecff7af-2e70-47c9-ac37-0b542a6c387d,ram_1377,,,,,FURY,,,5200 CL40,
,ram,,,,,Patriot,,,,Patriot Viper Red / Black DDR4-3200 CL18 8GB (1x8GB),4ed6c14f-24fc-49bd-a99c-4ba38af0c29d,ram_1378,,,,,Viper,,,3200 CL18,
,ram,,,,,G.SKILL,,,,G.Skill Trident RGB Black DDR4-3200 CL16 32GB (4x8GB),4edc6840-b746-458d-aebf-23a831696b23,ram_1379,,,,,Trident,,,3200 CL16,
,ram,,,,,Patriot,,,,Patriot Viper Xtreme 5 RGB DDR5-7600 CL36 48GB (2x24GB),4eeee109-74eb-4d04-bfc1-7ce17e347568,ram_1380,,,,,Viper,,,7600 CL36,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z RGB DDR4-3000 CL16 8GB (1x8GB),4ef15ec8-c55f-4ab5-b8f0-031d326d2a9d,ram_1381,,,,,Trident,,,3000 CL16,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Vulcanα Black DDR5-5600 CL38 64GB (2x32GB),4f0726b6-03c0-4c83-a104-f453f7c5b07e,ram_1382,,,,,T-Force,,,5600 CL38,
,ram,,,,,Kingston,,,,Kingston FURY Renegade Pro Black Registered DDR5-6000 CL32 32GB (1x32GB),4f270645-626a-42b9-951f-420f2e4fcb57,ram_1383,,,,,FURY,,,6000 CL32,
,ram,,,,,Kingston,,,,Kingston ValueRAM SODIMM DDR5-4800 CL40 16GB (2x8GB),4f3545c5-9fc9-4076-9258-18334c63b931,ram_1384,,,,,ValueRAM,,,4800 CL40,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB Pro Black DDR4-2666 CL16 32GB (2x16GB),4f367f02-ecef-4a78-8ab8-0083f1ab6315,ram_1385,,,,,Vengeance,,,2666 CL16,
,ram,,,,,PNY,,,,PNY Anarchy Black / Blue DDR3-2133 CL10 16GB (2x8GB),4f493db3-e2c0-4db7-9a17-27e0a311f47e,ram_1386,,,,,Anarchy,,,2133 CL10,
,ram,,,,,Kingston,,,,Kingston Fury Renegade RGB Silver / Black DDR5-6000 CL32 32GB (1x32GB),4f4b30c5-f853-43d9-913f-ad8ede743e92,ram_1387,,,,,Fury,,,6000 CL32,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws 4 Red DDR4-2133 CL15 64GB (8x8GB),4f531085-c482-4da4-9f41-0f46851c7e99,ram_1388,,,,,Ripjaws,,,2133 CL15,
,ram,,,,,ADATA,,,,ADATA XPG LANCER RGB White 16GB (1x16GB) DDR5 6000 CL40,4f61f185-996e-46ef-a415-dae86aeec690,ram_1389,,,,,XPG Lancer,,,6000 CL40,
,ram,,,,,ADATA,,,,ADATA AD4U266638G19-S Green / Black DDR4-2666 CL19 8GB (1x8GB),4f654216-3812-4cbb-9566-6e3df742f091,ram_1390,,,,,AD4U266638G19-S,,,2666 CL19,
,ram,,,,,ADATA,,,,ADATA XPG CASTER RGB Black / Silver DDR5-6400 CL40 16GB (1x16GB),4f693ed1-6dcc-4a59-9500-37ae6b96a539,ram_1391,,,,,XPG,,,6400 CL40,
,ram,,,,,GeIL,,,,GeIL Polaris RGB DDR5-5600 CL38 32GB (2x16GB),4f7005f8-ab52-4997-805a-74b79d260cf7,ram_1392,,,,,Polaris,,,5600 CL38,
,ram,,,,,Acer,,,,Acer Predator Pallas II Black DDR5-8200 CL36 32GB (2x16GB),4f9bc497-d5c7-4ad8-845a-5cdbd8ec89e9,ram_1393,,,,,Predator,,,8200 CL36,
,ram,,,,,Corsair,,,,Corsair Vengeance LPX Black / Yellow DDR4-3000 CL15 16GB (1x16GB),4faaf0f2-8b47-4007-8eae-b02aa17411ca,ram_1394,,,,,Vengeance,,,3000 CL15,
,ram,,,,,Corsair,,,,Corsair Dominator Titanium DDR5-7000 CL36 48GB (2x24GB),4fbb97f3-98ff-4d1b-b9f9-08b1e4d61d0b,ram_1395,,,,,Dominator,,,7000 CL36,
,ram,,,,,OLOy,,,,OLOy WarHawk RGB Red / White DDR4-3200 CL16 16GB (2x8GB),4fc76466-7802-41ff-9e79-11cadc591145,ram_1396,,,,,WarHawk,,,3200 CL16,
,ram,,,,,ADATA,,,,ADATA XPG LANCER RGB White 32GB (2x16GB) DDR5 7200 CL34,5004088a-42ec-4b73-b29e-dc7c12db9dfe,ram_1397,,,,,XPG Lancer,,,7200 CL34,
,ram,,,,,Kingston,,,,Kingston FURY Beast RGB Black DDR4-3600 CL18 32GB (2x16GB),5020b850-4de7-4da4-91ce-5acd36a96617,ram_1398,,,,,FURY,,,3600 CL18,
,ram,,,,,Acer,,,,Acer Predator Pallas II Black DDR5-6000 CL32 32GB (2x16GB),50388b92-a6f3-4583-9bdb-a959a6b521ef,ram_1399,,,,,Predator,,,6000 CL32,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z RGB Black DDR4-3600 CL18 64GB (4x16GB),50709959-eab3-4436-af31-7a37f6723554,ram_1400,,,,,Trident,,,3600 CL18,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws M5 Neo RGB White DDR5-6000 CL28 64GB (2x32GB),5070ca44-a5cb-4d2d-b3f9-022bcc4f1026,ram_1401,,,,,Ripjaws,,,6000 CL28,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Delta RGB DDR4 64GB (2x32GB) 3200MHz CL16 WHITE,50755df4-0c5d-48cb-8b0c-8d13804cec75,ram_1402,,,,,T-Force,,,Delta RGB White DDR4,
,ram,,,,,Corsair,,,,DOMINATOR® PLATINUM RGB 32GB (2 x 16GB) DDR4 DRAM 3466MHz C16 Memory Kit,5087f5df-90a7-4bc8-97c4-3c3ca0fd1eea,ram_1403,,,2019,,DOMINATOR® PLATINUM RGB,,,3466 MHz C16,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum Black / Silver DDR4-2400 CL10 16GB (2x8GB),5093f448-5239-4884-b909-85178f8ce298,ram_1404,,,,,Dominator,,,2400 CL10,
,ram,,,,,v-color,,,,V-Color Manta XPrism RGB DDR5-8000 CL38 32GB (2x16GB),50987d49-ddd5-4519-961c-8d79ff159cef,ram_1405,,,,,Manta,,,8000 CL38,
,ram,,,,,Gigastone,,,,GIGASTONE Game PRO 64GB Kit (4x16GB) DDR4 3200MHz CL16 BLACK,50a80755-ab45-4c2b-9f9b-e8000b9302df,ram_1406,,,,,Game PRO,,,3200 CL16,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force DELTAα RGB Black DDR5-6000 CL30 32GB (2x16GB),50bf489c-3a8f-4f77-9e8a-15739502ab30,ram_1407,,,,,T-Force,,,6000 CL30,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB Pro Black DDR4-3600 CL18 16GB (1x16GB),50c7f7cd-4ea0-4eb7-844a-1983a6a559e2,ram_1408,,,,,Vengeance,,,3600 CL18,
,ram,,,,,Kingston,,,,Kingston ValueRAM Green DDR4-2666 CL19 16GB (1x16GB),50c8eed8-7551-477a-b320-516de7dab52e,ram_1409,,,,,ValueRAM,,,2666 CL19,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws X Black / Blue DDR3-1600 CL9 32GB (4x8GB),50d7a17f-6329-40ed-8b65-4ce0b2da5e45,ram_1410,,,,,Ripjaws,,,1600 CL9,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Vulcanα Black DDR5-5200 CL38 16GB (2x8GB),50d81ac1-23a4-4e70-90e1-10a365b83b0e,ram_1411,,,,,T-Force,,,5200 CL38,
